Timestamp,Flow Duration,Protocol,Src IP,Dst IP,Src Port,Dst Port,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Label
28/02/2018 14:23:00,2165125,6,192.168.1.49,10.0.0.5,49420,443,4,2,520,1040,Benign
28/02/2018 14:23:02,362684,6,192.168.1.36,10.0.0.5,9174,443,3,0,354,0,Benign
28/02/2018 14:23:04,3844217,6,192.168.1.28,10.0.0.5,61672,443,1,6,497,4566,Benign
28/02/2018 14:23:06,705539,6,192.168.1.28,10.0.0.5,59346,443,3,4,1086,3980,Benign
28/02/2018 14:23:08,1272232,6,192.168.1.30,10.0.0.5,49083,443,9,1,3942,985,Benign
28/02/2018 14:23:10,1898066,6,192.168.1.45,10.0.0.5,31064,443,5,0,2450,0,Benign
28/02/2018 14:23:12,1072280,6,192.168.1.44,10.0.0.5,59802,443,7,3,2023,1929,Benign
28/02/2018 14:23:14,2101130,6,192.168.1.14,10.0.0.5,20876,443,2,0,692,0,Benign
28/02/2018 14:23:16,3367785,6,192.168.1.12,10.0.0.5,27663,443,8,9,2616,3582,Benign
28/02/2018 14:23:18,2557969,6,192.168.1.20,10.0.0.5,33235,443,5,3,670,2751,Benign
28/02/2018 14:23:20,6757290,6,192.168.1.29,10.0.0.5,6271,443,6,0,510,0,Benign
28/02/2018 14:23:22,3782987,6,192.168.1.37,10.0.0.5,58417,443,5,3,1735,1023,Benign
28/02/2018 14:23:24,155161,6,192.168.1.11,10.0.0.5,55907,443,7,0,371,0,Benign
28/02/2018 14:23:26,297983,6,192.168.1.45,10.0.0.5,8916,443,8,6,1336,5796,Benign
28/02/2018 14:23:28,995279,6,192.168.1.37,10.0.0.5,39550,443,4,3,940,1824,Benign
28/02/2018 14:23:30,525212,6,192.168.1.20,10.0.0.5,63051,443,1,4,173,1424,Benign
28/02/2018 14:23:32,1629660,6,192.168.1.45,10.0.0.5,21321,443,8,4,2656,720,Benign
28/02/2018 14:23:34,4147568,6,192.168.1.44,10.0.0.5,10155,443,4,8,1044,6944,Benign
28/02/2018 14:23:36,172219,6,192.168.1.22,10.0.0.5,59843,443,6,6,936,5322,Benign
28/02/2018 14:23:38,4032037,6,192.168.1.34,10.0.0.5,32334,443,3,5,540,2655,Benign
28/02/2018 14:23:40,3071005,6,192.168.1.30,10.0.0.5,17706,443,2,6,270,5448,Benign
28/02/2018 14:23:42,697941,6,192.168.1.13,10.0.0.5,15063,443,4,3,1680,1605,Benign
28/02/2018 14:23:44,2963780,6,192.168.1.49,10.0.0.5,61817,443,3,3,255,2595,Benign
28/02/2018 14:23:46,2611056,6,192.168.1.17,10.0.0.5,57084,443,8,4,2016,3172,Benign
28/02/2018 14:23:48,1307793,6,192.168.1.31,10.0.0.5,15084,443,6,6,1998,4956,Benign
28/02/2018 14:23:50,1172431,6,192.168.1.18,10.0.0.5,20286,443,8,1,3528,363,Benign
28/02/2018 14:23:52,2234229,6,192.168.1.16,10.0.0.5,22445,443,5,7,1170,4781,Benign
28/02/2018 14:23:54,2493917,6,192.168.1.31,10.0.0.5,19311,443,2,8,444,4416,Benign
28/02/2018 14:23:56,18088337,6,192.168.1.46,10.0.0.5,37102,443,7,1,700,92,Benign
28/02/2018 14:23:58,12800747,6,192.168.1.14,10.0.0.5,24714,443,3,6,1197,4206,Benign
28/02/2018 14:24:00,261270,6,192.168.1.27,10.0.0.5,41301,443,7,5,931,1085,Benign
28/02/2018 14:24:02,603307,6,192.168.1.10,10.0.0.5,31182,443,9,3,2880,1194,Benign
28/02/2018 14:24:04,1292379,6,192.168.1.29,10.0.0.5,27748,443,8,5,3824,2365,Benign
28/02/2018 14:24:06,6248287,6,192.168.1.36,10.0.0.5,51451,443,5,9,250,6057,Benign
28/02/2018 14:24:08,6101976,6,192.168.1.12,10.0.0.5,31929,443,4,8,1996,5968,Benign
28/02/2018 14:24:10,1594202,6,192.168.1.27,10.0.0.5,8242,443,1,7,403,3997,Benign
28/02/2018 14:24:12,5780463,6,192.168.1.18,10.0.0.5,62361,443,1,1,160,378,Benign
28/02/2018 14:24:14,163408,6,192.168.1.39,10.0.0.5,39316,443,7,7,2289,6104,Benign
28/02/2018 14:24:16,3791937,6,192.168.1.31,10.0.0.5,9470,443,9,6,1269,876,Benign
28/02/2018 14:24:18,1550778,6,192.168.1.27,10.0.0.5,23024,443,2,3,926,1437,Benign
28/02/2018 14:24:20,1488965,6,192.168.1.10,10.0.0.5,25029,443,6,3,1446,2961,Benign
28/02/2018 14:24:22,3208955,6,192.168.1.46,10.0.0.5,43792,443,1,2,378,1116,Benign
28/02/2018 14:24:24,3786921,6,192.168.1.25,10.0.0.5,27627,443,2,7,866,2527,Benign
28/02/2018 14:24:26,1194493,6,192.168.1.41,10.0.0.5,38170,443,6,9,2442,4095,Benign
28/02/2018 14:24:28,1692052,6,192.168.1.49,10.0.0.5,24338,443,9,9,2088,8469,Benign
28/02/2018 14:24:30,2028002,6,192.168.1.41,10.0.0.5,41612,443,3,7,1164,3563,Benign
28/02/2018 14:24:32,3784713,6,192.168.1.16,10.0.0.5,25896,443,1,2,452,1334,Benign
28/02/2018 14:24:34,2087394,6,192.168.1.40,10.0.0.5,40369,443,2,1,926,543,Benign
28/02/2018 14:24:36,175662,6,192.168.1.27,10.0.0.5,16905,443,8,9,1208,7020,Benign
28/02/2018 14:24:38,2312378,6,192.168.1.27,10.0.0.5,29032,443,2,1,988,687,Benign
28/02/2018 14:24:40,999401,6,192.168.1.22,10.0.0.5,8184,443,7,4,861,3600,Benign
28/02/2018 14:24:42,1076631,6,192.168.1.39,10.0.0.5,60535,443,3,0,714,0,Benign
28/02/2018 14:24:44,7324165,6,192.168.1.48,10.0.0.5,55414,443,9,6,2565,1014,Benign
28/02/2018 14:24:46,1009169,6,192.168.1.42,10.0.0.5,26179,443,7,1,910,126,Benign
28/02/2018 14:24:48,698101,6,192.168.1.20,10.0.0.5,48978,443,9,9,3654,7776,Benign
28/02/2018 14:24:50,792549,6,192.168.1.12,10.0.0.5,1290,443,7,1,3059,449,Benign
28/02/2018 14:24:52,110444,6,192.168.1.10,10.0.0.5,45972,443,9,4,1269,700,Benign
28/02/2018 14:24:54,6481593,6,192.168.1.45,10.0.0.5,43804,443,7,0,3479,0,Benign
28/02/2018 14:24:56,5894013,6,192.168.1.49,10.0.0.5,5232,443,4,6,260,2610,Benign
28/02/2018 14:24:58,647714,6,192.168.1.22,10.0.0.5,48245,443,9,4,2088,1004,Benign
28/02/2018 14:25:00,1241044,6,192.168.1.40,10.0.0.5,18125,443,2,6,272,1572,Benign
28/02/2018 14:25:02,329952,6,192.168.1.47,10.0.0.5,51758,443,5,4,2390,2764,Benign
28/02/2018 14:25:04,3284653,6,192.168.1.44,10.0.0.5,24327,443,9,9,4032,4887,Benign
28/02/2018 14:25:06,1060533,6,192.168.1.43,10.0.0.5,36362,443,4,2,1536,964,Benign
28/02/2018 14:25:08,1451222,6,192.168.1.38,10.0.0.5,30569,443,1,2,296,408,Benign
28/02/2018 14:25:10,3983946,6,192.168.1.19,10.0.0.5,45258,443,1,8,319,568,Benign
28/02/2018 14:25:12,361637,6,192.168.1.27,10.0.0.5,25976,443,6,6,2442,5766,Benign
28/02/2018 14:25:14,1829797,6,192.168.1.10,10.0.0.5,45641,443,6,1,2724,659,Benign
28/02/2018 14:25:16,328704,6,192.168.1.28,10.0.0.5,5370,443,8,9,3728,3735,Benign
28/02/2018 14:25:18,52986,6,192.168.1.13,10.0.0.5,54892,443,5,2,1245,1302,Benign
28/02/2018 14:25:20,703421,6,192.168.1.17,10.0.0.5,41461,443,9,7,3195,4837,Benign
28/02/2018 14:25:22,247252,6,192.168.1.17,10.0.0.5,20046,443,2,1,254,468,Benign
28/02/2018 14:25:24,7007005,6,192.168.1.28,10.0.0.5,5959,443,4,9,1372,819,Benign
28/02/2018 14:25:26,4869466,6,192.168.1.45,10.0.0.5,50759,443,4,0,1260,0,Benign
28/02/2018 14:25:28,1102307,6,192.168.1.46,10.0.0.5,19111,443,8,1,3648,439,Benign
28/02/2018 14:25:30,2066538,6,192.168.1.44,10.0.0.5,52383,443,4,8,872,3712,Benign
28/02/2018 14:25:32,3918044,6,192.168.1.30,10.0.0.5,15388,443,4,1,1304,106,Benign
28/02/2018 14:25:34,5162855,6,192.168.1.17,10.0.0.5,50052,443,9,9,1710,3267,Benign
28/02/2018 14:25:36,5332908,6,192.168.1.48,10.0.0.5,25291,443,3,8,663,7608,Benign
28/02/2018 14:25:38,79039,6,192.168.1.21,10.0.0.5,36643,443,3,6,1320,5166,Benign
28/02/2018 14:25:40,1861364,6,192.168.1.28,10.0.0.5,34694,443,9,1,1341,911,Benign
28/02/2018 14:25:42,4592324,6,192.168.1.19,10.0.0.5,46874,443,2,4,808,712,Benign
28/02/2018 14:25:44,3759239,6,192.168.1.36,10.0.0.5,49890,443,4,2,1916,462,Benign
28/02/2018 14:25:46,2365668,6,192.168.1.16,10.0.0.5,50079,443,3,5,492,4805,Benign
28/02/2018 14:25:48,1324784,6,192.168.1.25,10.0.0.5,57544,443,4,9,1500,2763,Benign
28/02/2018 14:25:50,1679612,6,192.168.1.13,10.0.0.5,15346,443,6,5,546,3230,Benign
28/02/2018 14:25:52,431297,6,192.168.1.12,10.0.0.5,21637,443,9,9,1701,1206,Benign
28/02/2018 14:25:54,374096,6,192.168.1.24,10.0.0.5,42080,443,5,8,590,776,Benign
28/02/2018 14:25:56,1352966,6,192.168.1.13,10.0.0.5,4259,443,1,9,205,5463,Benign
28/02/2018 14:25:58,6030101,6,192.168.1.31,10.0.0.5,8141,443,2,7,814,4298,Benign
28/02/2018 14:26:00,669873,6,192.168.1.39,10.0.0.5,53891,443,3,2,189,720,Benign
28/02/2018 14:26:02,1533992,6,192.168.1.30,10.0.0.5,30398,443,5,4,2355,3924,Benign
28/02/2018 14:26:04,436582,6,192.168.1.47,10.0.0.5,65167,443,4,1,1244,105,Benign
28/02/2018 14:26:06,433541,6,192.168.1.38,10.0.0.5,19495,443,8,5,1376,810,Benign
28/02/2018 14:26:08,1737173,6,192.168.1.19,10.0.0.5,16473,443,9,5,4482,650,Benign
28/02/2018 14:26:10,636647,6,192.168.1.40,10.0.0.5,62346,443,7,3,1113,2448,Benign
28/02/2018 14:26:12,5519717,6,192.168.1.44,10.0.0.5,38219,443,1,2,439,748,Benign
28/02/2018 14:26:14,1319303,6,192.168.1.12,10.0.0.5,31595,443,8,1,2592,851,Benign
28/02/2018 14:26:16,657995,6,192.168.1.47,10.0.0.5,44937,443,7,4,1323,980,Benign
28/02/2018 14:26:18,176536,6,192.168.1.12,10.0.0.5,34134,443,3,9,696,7254,Benign
28/02/2018 14:26:20,1898416,6,192.168.1.38,10.0.0.5,12904,443,7,7,2107,2926,Benign
28/02/2018 14:26:22,2205929,6,192.168.1.37,10.0.0.5,48109,443,8,0,1368,0,Benign
28/02/2018 14:26:24,307089,6,192.168.1.19,10.0.0.5,9905,443,9,8,2430,7504,Benign
28/02/2018 14:26:26,8012269,6,192.168.1.10,10.0.0.5,50588,443,2,2,670,456,Benign
28/02/2018 14:26:28,61905,6,192.168.1.24,10.0.0.5,64046,443,5,4,1140,704,Benign
28/02/2018 14:26:30,1079686,6,192.168.1.14,10.0.0.5,38133,443,3,4,744,1680,Benign
28/02/2018 14:26:32,2423383,6,192.168.1.15,10.0.0.5,35319,443,3,0,957,0,Benign
28/02/2018 14:26:34,16219,6,192.168.1.35,10.0.0.5,48798,443,7,6,1785,4962,Benign
28/02/2018 14:26:36,10467514,6,192.168.1.47,10.0.0.5,64984,443,3,8,1449,5944,Benign
28/02/2018 14:26:38,3235453,6,192.168.1.12,10.0.0.5,3695,443,4,0,1044,0,Benign
28/02/2018 14:26:40,1454475,6,192.168.1.20,10.0.0.5,43850,443,7,2,2541,1648,Benign
28/02/2018 14:26:42,4823433,6,192.168.1.33,10.0.0.5,2296,443,2,9,250,3672,Benign
28/02/2018 14:26:44,654263,6,192.168.1.12,10.0.0.5,31076,443,2,1,610,115,Benign
28/02/2018 14:26:46,4583542,6,192.168.1.30,10.0.0.5,38046,443,5,0,2120,0,Benign
28/02/2018 14:26:48,4561189,6,192.168.1.24,10.0.0.5,20246,443,8,0,3728,0,Benign
28/02/2018 14:26:50,6288463,6,192.168.1.48,10.0.0.5,23503,443,1,7,101,3374,Benign
28/02/2018 14:26:52,2226195,6,192.168.1.43,10.0.0.5,33642,443,6,2,2106,146,Benign
28/02/2018 14:26:54,3691634,6,192.168.1.42,10.0.0.5,32550,443,3,8,951,696,Benign
28/02/2018 14:26:56,498964,6,192.168.1.20,10.0.0.5,6714,443,1,4,241,3596,Benign
28/02/2018 14:26:58,1105175,6,192.168.1.24,10.0.0.5,10969,443,3,3,1446,2469,Benign
28/02/2018 14:27:00,458643,6,192.168.1.49,10.0.0.5,15733,443,3,9,1089,7965,Benign
28/02/2018 14:27:02,4110837,6,192.168.1.31,10.0.0.5,13363,443,8,3,2496,1563,Benign
28/02/2018 14:27:04,730777,6,192.168.1.48,10.0.0.5,3715,443,2,0,788,0,Benign
28/02/2018 14:27:06,3512372,6,192.168.1.37,10.0.0.5,10273,443,4,3,536,1521,Benign
28/02/2018 14:27:08,369849,6,192.168.1.36,10.0.0.5,48631,443,9,0,945,0,Benign
28/02/2018 14:27:10,5943791,6,192.168.1.44,10.0.0.5,65009,443,6,6,2514,2880,Benign
28/02/2018 14:27:12,4328569,6,192.168.1.35,10.0.0.5,40497,443,5,4,660,1180,Benign
28/02/2018 14:27:14,2162019,6,192.168.1.14,10.0.0.5,41101,443,5,9,395,3681,Benign
28/02/2018 14:27:16,733161,6,192.168.1.37,10.0.0.5,31909,443,2,6,890,4314,Benign
28/02/2018 14:27:18,1082311,6,192.168.1.42,10.0.0.5,39075,443,5,3,735,1806,Benign
28/02/2018 14:27:20,5661855,6,192.168.1.14,10.0.0.5,44270,443,1,3,478,192,Benign
28/02/2018 14:27:22,2245114,6,192.168.1.29,10.0.0.5,20548,443,4,2,1724,230,Benign
28/02/2018 14:27:24,10126288,6,192.168.1.37,10.0.0.5,63574,443,6,8,732,3776,Benign
28/02/2018 14:27:26,632651,6,192.168.1.25,10.0.0.5,14864,443,1,5,446,4825,Benign
28/02/2018 14:27:28,1078102,6,192.168.1.11,10.0.0.5,7961,443,1,7,355,5411,Benign
28/02/2018 14:27:30,2134644,6,192.168.1.31,10.0.0.5,19810,443,6,6,1488,4068,Benign
28/02/2018 14:27:32,7848017,6,192.168.1.20,10.0.0.5,40639,443,9,7,3654,4844,Benign
28/02/2018 14:27:34,5571294,6,192.168.1.11,10.0.0.5,26738,443,1,1,193,361,Benign
28/02/2018 14:27:36,3897215,6,192.168.1.13,10.0.0.5,18250,443,9,2,1593,1560,Benign
28/02/2018 14:27:38,1523254,6,192.168.1.35,10.0.0.5,40687,443,6,0,1260,0,Benign
28/02/2018 14:27:40,1080782,6,192.168.1.18,10.0.0.5,19642,443,8,3,2584,2466,Benign
28/02/2018 14:27:42,1197224,6,192.168.1.30,10.0.0.5,35702,443,1,1,167,75,Benign
28/02/2018 14:27:44,1393961,6,192.168.1.41,10.0.0.5,43920,443,1,3,214,1164,Benign
28/02/2018 14:27:46,1584935,6,192.168.1.12,10.0.0.5,56066,443,5,4,2220,3304,Benign
28/02/2018 14:27:48,1280779,6,192.168.1.15,10.0.0.5,33926,443,3,6,561,5772,Benign
28/02/2018 14:27:50,6842073,6,192.168.1.19,10.0.0.5,46346,443,6,0,1056,0,Benign
28/02/2018 14:27:52,5264120,6,192.168.1.24,10.0.0.5,54011,443,2,0,858,0,Benign
28/02/2018 14:27:54,73829,6,192.168.1.44,10.0.0.5,38609,443,5,8,1600,5672,Benign
28/02/2018 14:27:56,255586,6,192.168.1.46,10.0.0.5,27230,443,5,5,1790,4205,Benign
28/02/2018 14:27:58,91759,6,192.168.1.12,10.0.0.5,28967,443,2,3,108,774,Benign
28/02/2018 14:28:00,4111973,6,192.168.1.22,10.0.0.5,54344,443,3,2,405,898,Benign
28/02/2018 14:28:02,41661,6,192.168.1.26,10.0.0.5,49319,443,6,7,1800,3969,Benign
28/02/2018 14:28:04,3050647,6,192.168.1.41,10.0.0.5,60963,443,4,7,1068,1414,Benign
28/02/2018 14:28:06,1399159,6,192.168.1.16,10.0.0.5,32714,443,9,9,1998,4851,Benign
28/02/2018 14:28:08,799831,6,192.168.1.12,10.0.0.5,35144,443,6,3,672,789,Benign
28/02/2018 14:28:10,6044715,6,192.168.1.27,10.0.0.5,45177,443,9,0,3852,0,Benign
28/02/2018 14:28:12,1396080,6,192.168.1.41,10.0.0.5,35274,443,6,8,2232,7776,Benign
28/02/2018 14:28:14,4640903,6,192.168.1.49,10.0.0.5,49555,443,9,3,846,1263,Benign
28/02/2018 14:28:16,4710396,6,192.168.1.25,10.0.0.5,50941,443,2,4,850,1900,Benign
28/02/2018 14:28:18,1270032,6,192.168.1.11,10.0.0.5,43042,443,3,9,573,3933,Benign
28/02/2018 14:28:20,2850236,6,192.168.1.14,10.0.0.5,50449,443,6,2,714,774,Benign
28/02/2018 14:28:22,537175,6,192.168.1.46,10.0.0.5,52795,443,9,4,2241,1020,Benign
28/02/2018 14:28:24,814318,6,192.168.1.15,10.0.0.5,48100,443,6,1,1590,771,Benign
28/02/2018 14:28:26,5338965,6,192.168.1.36,10.0.0.5,21670,443,2,2,944,550,Benign
28/02/2018 14:28:28,2399480,6,192.168.1.30,10.0.0.5,8939,443,4,1,1164,949,Benign
28/02/2018 14:28:30,210530,6,192.168.1.11,10.0.0.5,28368,443,5,4,690,3628,Benign
28/02/2018 14:28:32,365691,6,192.168.1.16,10.0.0.5,38920,443,5,3,2140,2670,Benign
28/02/2018 14:28:34,5253859,6,192.168.1.22,10.0.0.5,42597,443,3,2,1206,1392,Benign
28/02/2018 14:28:36,784642,6,192.168.1.30,10.0.0.5,37216,443,6,5,606,4015,Benign
28/02/2018 14:28:38,1048305,6,192.168.1.49,10.0.0.5,39069,443,3,1,1140,76,Benign
28/02/2018 14:28:40,2044604,6,192.168.1.45,10.0.0.5,15053,443,3,4,174,1272,Benign
28/02/2018 14:28:42,5001295,6,192.168.1.49,10.0.0.5,64658,443,7,1,1155,437,Benign
28/02/2018 14:28:44,6296368,6,192.168.1.44,10.0.0.5,2781,443,3,8,720,6296,Benign
28/02/2018 14:28:46,4716813,6,192.168.1.12,10.0.0.5,43602,443,5,8,1040,7104,Benign
28/02/2018 14:28:48,3599343,6,192.168.1.46,10.0.0.5,39949,443,3,5,1203,4630,Benign
28/02/2018 14:28:50,1952071,6,192.168.1.14,10.0.0.5,53760,443,4,4,984,3684,Benign
28/02/2018 14:28:52,1075522,6,192.168.1.27,10.0.0.5,10252,443,9,6,3582,5682,Benign
28/02/2018 14:28:54,1288590,6,192.168.1.12,10.0.0.5,28610,443,9,3,4257,2928,Benign
28/02/2018 14:28:56,305621,6,192.168.1.11,10.0.0.5,25555,443,9,9,3384,8820,Benign
28/02/2018 14:28:58,1184034,6,192.168.1.32,10.0.0.5,16519,443,5,8,1855,4560,Benign
28/02/2018 14:29:00,1280372,6,192.168.1.12,10.0.0.5,6192,443,7,5,1302,1850,Benign
28/02/2018 14:29:02,7528086,6,192.168.1.12,10.0.0.5,12156,443,9,1,666,668,Benign
28/02/2018 14:29:04,2109744,6,192.168.1.45,10.0.0.5,48556,443,1,6,175,4590,Benign
28/02/2018 14:29:06,844203,6,192.168.1.28,10.0.0.5,38515,443,7,0,812,0,Benign
28/02/2018 14:29:08,1043606,6,192.168.1.34,10.0.0.5,31169,443,8,3,1480,930,Benign
28/02/2018 14:29:10,6021321,6,192.168.1.23,10.0.0.5,65232,443,8,5,2072,3615,Benign
28/02/2018 14:29:12,364292,6,192.168.1.35,10.0.0.5,32667,443,1,7,270,3115,Benign
28/02/2018 14:29:14,7914373,6,192.168.1.38,10.0.0.5,14533,443,9,1,4347,566,Benign
28/02/2018 14:29:16,6531401,6,192.168.1.37,10.0.0.5,33256,443,2,7,152,5887,Benign
28/02/2018 14:29:18,1652838,6,192.168.1.47,10.0.0.5,29569,443,6,2,960,1158,Benign
28/02/2018 14:29:20,57878,6,192.168.1.18,10.0.0.5,45461,443,3,6,1464,486,Benign
28/02/2018 14:29:22,1618905,6,192.168.1.40,10.0.0.5,62052,443,2,0,218,0,Benign
28/02/2018 14:29:24,4131828,6,192.168.1.35,10.0.0.5,2100,443,4,6,416,3390,Benign
28/02/2018 14:29:26,150130,6,192.168.1.37,10.0.0.5,21463,443,5,5,1510,1835,Benign
28/02/2018 14:29:28,1022284,6,192.168.1.38,10.0.0.5,25664,443,6,7,2970,2289,Benign
28/02/2018 14:29:30,2268078,6,192.168.1.15,10.0.0.5,64466,443,9,1,1791,862,Benign
28/02/2018 14:29:32,3869211,6,192.168.1.24,10.0.0.5,24705,443,6,1,1782,653,Benign
28/02/2018 14:29:34,1496794,6,192.168.1.27,10.0.0.5,1065,443,9,3,2394,441,Benign
28/02/2018 14:29:36,486739,6,192.168.1.34,10.0.0.5,55191,443,6,8,432,760,Benign
28/02/2018 14:29:38,404387,6,192.168.1.11,10.0.0.5,62510,443,8,1,2448,370,Benign
28/02/2018 14:29:40,4926304,6,192.168.1.26,10.0.0.5,21410,443,1,4,371,2276,Benign
28/02/2018 14:29:42,2187168,6,192.168.1.43,10.0.0.5,13169,443,9,8,3222,1624,Benign
28/02/2018 14:29:44,3788417,6,192.168.1.21,10.0.0.5,41822,443,8,3,2800,816,Benign
28/02/2018 14:29:46,5398563,6,192.168.1.34,10.0.0.5,30617,443,3,9,204,3294,Benign
28/02/2018 14:29:48,4163937,6,192.168.1.48,10.0.0.5,8439,443,9,3,1026,2100,Benign
28/02/2018 14:29:50,1583178,6,192.168.1.24,10.0.0.5,22212,443,3,1,309,574,Benign
28/02/2018 14:29:52,2667403,6,192.168.1.18,10.0.0.5,8180,443,1,7,471,5782,Benign
28/02/2018 14:29:54,5579113,6,192.168.1.10,10.0.0.5,29169,443,2,0,800,0,Benign
28/02/2018 14:29:56,939146,6,192.168.1.26,10.0.0.5,14694,443,8,9,560,7839,Benign
28/02/2018 14:29:58,1033313,6,192.168.1.28,10.0.0.5,53600,443,7,4,1841,2368,Benign
28/02/2018 14:30:00,2825429,6,192.168.1.16,10.0.0.5,37505,443,4,3,916,870,Benign
28/02/2018 14:30:02,880545,6,192.168.1.10,10.0.0.5,59778,443,8,9,1464,2466,Benign
28/02/2018 14:30:04,195504,6,192.168.1.13,10.0.0.5,45802,443,4,4,1788,3184,Benign
28/02/2018 14:30:06,4741178,6,192.168.1.32,10.0.0.5,18441,443,5,0,335,0,Benign
28/02/2018 14:30:08,2685786,6,192.168.1.21,10.0.0.5,62746,443,9,8,1476,6192,Benign
28/02/2018 14:30:10,4358049,6,192.168.1.20,10.0.0.5,36057,443,7,0,3045,0,Benign
28/02/2018 14:30:12,5340513,6,192.168.1.41,10.0.0.5,9843,443,2,9,206,3114,Benign
28/02/2018 14:30:14,1147786,6,192.168.1.31,10.0.0.5,30406,443,3,1,555,210,Benign
28/02/2018 14:30:16,5974491,6,192.168.1.32,10.0.0.5,25385,443,9,4,3024,2460,Benign
28/02/2018 14:30:18,395805,6,192.168.1.15,10.0.0.5,23205,443,7,3,1771,1830,Benign
28/02/2018 14:30:20,3014644,6,192.168.1.32,10.0.0.5,58935,443,2,3,284,2691,Benign
28/02/2018 14:30:22,4370236,6,192.168.1.16,10.0.0.5,20073,443,7,0,861,0,Benign
28/02/2018 14:30:24,1738126,6,192.168.1.41,10.0.0.5,50576,443,1,8,72,3224,Benign
28/02/2018 14:30:26,11658470,6,192.168.1.15,10.0.0.5,4777,443,8,7,2648,5894,Benign
28/02/2018 14:30:28,622221,6,192.168.1.14,10.0.0.5,8767,443,7,2,1554,1270,Benign
28/02/2018 14:30:30,3623911,6,192.168.1.26,10.0.0.5,49705,443,6,6,756,1818,Benign
28/02/2018 14:30:32,2626787,6,192.168.1.25,10.0.0.5,18933,443,6,7,2220,4886,Benign
28/02/2018 14:30:34,4710658,6,192.168.1.17,10.0.0.5,14874,443,7,0,3276,0,Benign
28/02/2018 14:30:36,2455272,6,192.168.1.13,10.0.0.5,14041,443,8,7,1440,399,Benign
28/02/2018 14:30:38,758620,6,192.168.1.48,10.0.0.5,34510,443,4,1,568,664,Benign
28/02/2018 14:30:40,694115,6,192.168.1.10,10.0.0.5,20850,443,7,8,1176,1992,Benign
28/02/2018 14:30:42,1954846,6,192.168.1.32,10.0.0.5,19919,443,6,3,1872,2580,Benign
28/02/2018 14:30:44,4676428,6,192.168.1.28,10.0.0.5,60906,443,3,0,1455,0,Benign
28/02/2018 14:30:46,2136864,6,192.168.1.36,10.0.0.5,17985,443,9,7,4311,5824,Benign
28/02/2018 14:30:48,2702541,6,192.168.1.46,10.0.0.5,41237,443,8,1,3368,870,Benign
28/02/2018 14:30:50,16094332,6,192.168.1.16,10.0.0.5,63406,443,3,9,498,7506,Benign
28/02/2018 14:30:52,820185,6,192.168.1.43,10.0.0.5,40172,443,7,0,2156,0,Benign
28/02/2018 14:30:54,429385,6,192.168.1.19,10.0.0.5,13499,443,9,5,1503,2965,Benign
28/02/2018 14:30:56,1173147,6,192.168.1.34,10.0.0.5,30910,443,5,0,1835,0,Benign
28/02/2018 14:30:58,1745472,6,192.168.1.41,10.0.0.5,25020,443,3,2,957,1876,Benign
28/02/2018 14:31:00,5869794,6,192.168.1.36,10.0.0.5,46932,443,3,5,1488,2150,Benign
28/02/2018 14:31:02,426900,6,192.168.1.33,10.0.0.5,22464,443,3,9,744,8847,Benign
28/02/2018 14:31:04,11366946,6,192.168.1.34,10.0.0.5,64269,443,9,1,2700,156,Benign
28/02/2018 14:31:06,11429471,6,192.168.1.49,10.0.0.5,26661,443,2,7,548,4333,Benign
28/02/2018 14:31:08,6124293,6,192.168.1.28,10.0.0.5,42828,443,5,0,1860,0,Benign
28/02/2018 14:31:10,8966821,6,192.168.1.45,10.0.0.5,14073,443,7,1,3493,960,Benign
28/02/2018 14:31:12,3775047,6,192.168.1.36,10.0.0.5,17286,443,7,4,2569,512,Benign
28/02/2018 14:31:14,6347593,6,192.168.1.27,10.0.0.5,54202,443,7,8,994,5720,Benign
28/02/2018 14:31:16,6235338,6,192.168.1.17,10.0.0.5,43021,443,7,1,665,620,Benign
28/02/2018 14:31:18,9539700,6,192.168.1.41,10.0.0.5,42944,443,8,3,432,240,Benign
28/02/2018 14:31:20,10030156,6,192.168.1.27,10.0.0.5,43465,443,1,7,452,749,Benign
28/02/2018 14:31:22,9663972,6,192.168.1.26,10.0.0.5,54718,443,7,2,2107,1578,Benign
28/02/2018 14:31:24,914545,6,192.168.1.26,10.0.0.5,64348,443,1,2,190,1756,Benign
28/02/2018 14:31:26,4413183,6,192.168.1.17,10.0.0.5,14675,443,2,5,132,3855,Benign
28/02/2018 14:31:28,847534,6,192.168.1.20,10.0.0.5,23832,443,8,2,3424,922,Benign
28/02/2018 14:31:30,359258,6,192.168.1.10,10.0.0.5,47612,443,4,0,1932,0,Benign
28/02/2018 14:31:32,1041452,6,192.168.1.36,10.0.0.5,65368,443,4,3,528,813,Benign
28/02/2018 14:31:34,2660597,6,192.168.1.45,10.0.0.5,54507,443,1,9,177,6048,Benign
28/02/2018 14:31:36,4260874,6,192.168.1.27,10.0.0.5,46877,443,8,2,2528,316,Benign
28/02/2018 14:31:38,2023345,6,192.168.1.46,10.0.0.5,35836,443,6,4,1608,1680,Benign
28/02/2018 14:31:40,695311,6,192.168.1.10,10.0.0.5,39305,443,7,3,357,810,Benign
28/02/2018 14:31:42,2343167,6,192.168.1.34,10.0.0.5,47257,443,2,6,502,3816,Benign
28/02/2018 14:31:44,77392,6,192.168.1.24,10.0.0.5,46961,443,5,6,890,4230,Benign
